MENSA	VBORT_ID	DATUM	VK-ArtikelNr	VK-GebindeNR	SPEISE	SPEISE_BEZEICHNUNG	REZEPTUR_ID	TEXT1	TEXT2	TEXT3	TEXT4	TEXT5	TEXT6	TEXT1_1	TEXT2_1	TEXT3_1	TEXT4_1	TEXT5_1	TEXT6_1	PREIS_STUDENT	PREIS_BEDIENSTETER	PREIS_GAST	PREIS_STUDENT_KARTE	PREIS_BEDIENSTETER_KARTE	PREIS_GAST_KARTE	FREI1	FREI2	FREI3	ZSNUMMERN	ZSNAMEN	NAEHRWERTEJE100G	NAEHRWERTEJEPORT	NW_KJ	NW_KCAL	NW_FETT	NW_GESFETT	NW_EIWEISS	NW_KH	NW_ZUCKER	NW_SALZ
Mensa Caballus	170	28.10.2024	303432	235129	QUEERBEET		802663	Gemischte Blattsalate	hausgemachtes helles Balsamicodressing (29)					mixed salad	homemade balsamic dressing (29)					0,65	1,00	1,20	0,65	1,00	1,20				29, 99	enthält Senf und Senferzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=892 kJ (213 kcal), Fett=21,6g, davon gesättigte Fettsäuren=2,0g, Kohlenhydrate=3,9g, davon Zucker=3,2g, Eiweiß=1,0g, Salz=0,7g,	891,5	213	21,6	2,0	1,0	3,9	3,2	0,7
Mensa Caballus	170	28.10.2024	303432	235129	QUEERBEET		801193	Gemischte Blattsalate	hausgemachtes helles Balsamicodressing (29)					mixed salad	homemade balsamic dressing (29)					0,65	1,00	1,20	0,65	1,00	1,20				29, 99	enthält Senf und Senferzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=892 kJ (213 kcal), Fett=21,6g, davon gesättigte Fettsäuren=2,0g, Kohlenhydrate=3,9g, davon Zucker=3,2g, Eiweiß=1,0g, Salz=0,7g,	891,5	213	21,6	2,0	1,0	3,9	3,2	0,7
Mensa Caballus	170	28.10.2024	309326	291985	FLEISCH & MEER		800224	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4088,7	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Caballus	170	28.10.2024	309326	291985	FLEISCH & MEER		800294	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4088,7	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Caballus	170	28.10.2024	309326	291985	FLEISCH & MEER		800301	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4088,7	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Caballus	170	28.10.2024	309326	291985	FLEISCH & MEER		801127	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4088,7	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Caballus	170	28.10.2024	309583	293402	EVERGREENS		800189	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3970,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Mensa Caballus	170	28.10.2024	309583	293402	EVERGREENS		802845	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3970,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Mensa Caballus	170	28.10.2024	300561	292002	EVERGREENS		800189	Strohschwein-Currywurst mit Curryketchup (1,2,3,11,s,j)	Pommes frites (3)					cury sausage with curry ketchup (1,2,3,11,s,j)	french fries (3)					2,80	4,80	5,50	2,80	4,80	5,50				1, 2, 3, 11, 15, s, j, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Schweinefleisch / pork, artger. Tierhaltung / species-appropr. husbandry, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=4791 kJ (1144 kcal), Fett=81,9g, davon gesättigte Fettsäuren=20,4g, Kohlenhydrate=75,1g, davon Zucker=25,1g, Eiweiß=25,1g, Salz=5,2g,	4790,7	1144	81,9	20,4	25,1	75,1	25,1	5,2
Mensa Caballus	170	28.10.2024	303227	241291	SÜSSE ECKE		801533	Rote Grütze	Dessertsauce mit Vanillegeschmack (26)					dessert sauce vanilla (26)						0,80	1,30	1,70	0,80	1,30	1,70				26, 99	enthält Milch und Milcherzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=920 kJ (220 kcal), Fett=2,7g, davon gesättigte Fettsäuren=1,6g, Kohlenhydrate=44,9g, davon Zucker=37,7g, Eiweiß=2,3g, Salz=0,2g,	920,4	220	2,7	1,6	2,3	44,9	37,7	0,2
Mensa Campus Linden	130	28.10.2024	300561	292002	EVERGREENS		801226	Strohschwein-Currywurst mit Curryketchup (1,2,3,11,s,j)	Pommes frites (3)					cury sausage with curry ketchup (1,2,3,11,s,j)	french fries (3)					2,80	4,80	5,50	2,80	4,80	5,50				1, 2, 3, 11, 15, s, j, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Schweinefleisch / pork, artger. Tierhaltung / species-appropr. husbandry, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=4791 kJ (1144 kcal), Fett=81,9g, davon gesättigte Fettsäuren=20,4g, Kohlenhydrate=75,1g, davon Zucker=25,1g, Eiweiß=25,1g, Salz=5,2g,	4790,7	1144	81,9	20,4	25,1	75,1	25,1	5,2
Mensa Campus Linden	130	28.10.2024	300561	292002	EVERGREENS		800189	Strohschwein-Currywurst mit Curryketchup (1,2,3,11,s,j)	Pommes frites (3)					cury sausage with curry ketchup (1,2,3,11,s,j)	french fries (3)					2,80	4,80	5,50	2,80	4,80	5,50				1, 2, 3, 11, 15, s, j, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Schweinefleisch / pork, artger. Tierhaltung / species-appropr. husbandry, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=4791 kJ (1144 kcal), Fett=81,9g, davon gesättigte Fettsäuren=20,4g, Kohlenhydrate=75,1g, davon Zucker=25,1g, Eiweiß=25,1g, Salz=5,2g,	4790,7	1144	81,9	20,4	25,1	75,1	25,1	5,2
Mensa Campus Linden	130	28.10.2024	308044	292003	EVERGREENS		802019	Geflügelcurrywurst mit Curryketchup (1,2,3,11,25,g)	Pommes frites (3)					poultry curry sausage (1,2,3,11,25,g)	french fries (3)					3,30	4,80	5,50	3,30	4,80	5,50				1, 2, 3, 11, 15, 25, g, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Soja und Sojaerzeugnisse, enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=5094 kJ (1217 kcal), Fett=91,1g, davon gesättigte Fettsäuren=23,6g, Kohlenhydrate=75,8g, davon Zucker=25,8g, Eiweiß=22,2g, Salz=5,9g,	5093,7	1217	91,1	23,6	22,2	75,8	25,8	5,9
Mensa Campus Linden	130	28.10.2024	308044	292003	EVERGREENS		800189	Geflügelcurrywurst mit Curryketchup (1,2,3,11,25,g)	Pommes frites (3)					poultry curry sausage (1,2,3,11,25,g)	french fries (3)					3,30	4,80	5,50	3,30	4,80	5,50				1, 2, 3, 11, 15, 25, g, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Soja und Sojaerzeugnisse, enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=5094 kJ (1217 kcal), Fett=91,1g, davon gesättigte Fettsäuren=23,6g, Kohlenhydrate=75,8g, davon Zucker=25,8g, Eiweiß=22,2g, Salz=5,9g,	5093,7	1217	91,1	23,6	22,2	75,8	25,8	5,9
Mensa Campus Linden	130	28.10.2024	309326	291985	FLEISCH & MEER		800294	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4089,1	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Campus Linden	130	28.10.2024	309326	291985	FLEISCH & MEER		800224	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4089,1	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Campus Linden	130	28.10.2024	309328	291991	VEGGIE & VEGAN		800659	Blumenkohlcurry (kt,m)	Zweierlei Reis					cauliflower-curry (kt,m)	rice mix					3,00	6,30	7,90	3,00	6,30	7,90				99, kt, m	ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=2133 kJ (509 kcal), Fett=15,9g, davon gesättigte Fettsäuren=9,8g, Kohlenhydrate=74,6g, davon Zucker=8,1g, Ballaststoffe=1,3g, Eiweiß=12,8g, Salz=3,6g,	2132,9	509	15,9	9,8	12,8	74,6	8,1	3,6
Mensa Campus Linden	130	28.10.2024	309328	291991	VEGGIE & VEGAN		801934	Blumenkohlcurry (kt,m)	Zweierlei Reis					cauliflower-curry (kt,m)	rice mix					3,00	6,30	7,90	3,00	6,30	7,90				99, kt, m	ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=2133 kJ (509 kcal), Fett=15,9g, davon gesättigte Fettsäuren=9,8g, Kohlenhydrate=74,6g, davon Zucker=8,1g, Ballaststoffe=1,3g, Eiweiß=12,8g, Salz=3,6g,	2132,9	509	15,9	9,8	12,8	74,6	8,1	3,6
Mensa Campus Linden	130	28.10.2024	303227	241291	SÜSSE ECKE		801533	Rote Grütze	Dessertsauce mit Vanillegeschmack (26)					dessert sauce vanilla (26)						0,80	1,30	1,70	0,80	1,30	1,70				26, 99	enthält Milch und Milcherzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=920 kJ (220 kcal), Fett=2,7g, davon gesättigte Fettsäuren=1,6g, Kohlenhydrate=44,9g, davon Zucker=37,7g, Eiweiß=2,3g, Salz=0,2g,	920,4	220	2,7	1,6	2,3	44,9	37,7	0,2
Mensa Campus Linden	130	28.10.2024	303227	241291	SÜSSE ECKE		800317	Rote Grütze	Dessertsauce mit Vanillegeschmack (26)					dessert sauce vanilla (26)						0,80	1,30	1,70	0,80	1,30	1,70				26, 99	enthält Milch und Milcherzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=920 kJ (220 kcal), Fett=2,7g, davon gesättigte Fettsäuren=1,6g, Kohlenhydrate=44,9g, davon Zucker=37,7g, Eiweiß=2,3g, Salz=0,2g,	920,4	220	2,7	1,6	2,3	44,9	37,7	0,2
Mensa Campus Linden	130	28.10.2024	303432	235129	QUEERBEET		801193	Gemischte Blattsalate	hausgemachtes helles Balsamicodressing (29)					mixed salad	homemade balsamic dressing (29)					0,65	1,00	1,20	0,65	1,00	1,20				29, 99	enthält Senf und Senferzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=892 kJ (213 kcal), Fett=21,6g, davon gesättigte Fettsäuren=2,0g, Kohlenhydrate=3,9g, davon Zucker=3,2g, Eiweiß=1,0g, Salz=0,7g,	891,6	213	21,6	2,0	1,0	3,9	3,2	0,7
Mensa Campus Linden	130	28.10.2024	303432	235129	QUEERBEET		802663	Gemischte Blattsalate	hausgemachtes helles Balsamicodressing (29)					mixed salad	homemade balsamic dressing (29)					0,65	1,00	1,20	0,65	1,00	1,20				29, 99	enthält Senf und Senferzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=892 kJ (213 kcal), Fett=21,6g, davon gesättigte Fettsäuren=2,0g, Kohlenhydrate=3,9g, davon Zucker=3,2g, Eiweiß=1,0g, Salz=0,7g,	891,6	213	21,6	2,0	1,0	3,9	3,2	0,7
Mensa Campus Linden	130	28.10.2024	309583	293402	EVERGREENS		802845	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3971 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3971,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Mensa Campus Linden	130	28.10.2024	309583	293402	EVERGREENS		800189	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3971 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3971,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Mensa Campus Linden	130	28.10.2024	309325	291982	PASTA & FRIENDS		800874	Hausgemachte Pasta (20A)	Linsenbolognese (n,kt)					homemade pasta (20A)						1,60	4,50	6,40	1,60	4,50	6,40				20, 20A, 99, n, kt	Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!, KlimaTeller	-	Brennwert=2927 kJ (699 kcal), Fett=2,9g, davon gesättigte Fettsäuren=0,6g, Kohlenhydrate=136,8g, davon Zucker=13,1g, Ballaststoffe=1,1g, Eiweiß=26,4g, Salz=2,1g,	2927,2	699	2,9	0,6	26,4	136,8	13,1	2,1
Mensa Campus Linden	130	28.10.2024	309325	291982	PASTA & FRIENDS		802409	Hausgemachte Pasta (20A)	Linsenbolognese (n,kt)					homemade pasta (20A)						1,60	4,50	6,40	1,60	4,50	6,40				20, 20A, 99, n, kt	Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!, KlimaTeller	-	Brennwert=2927 kJ (699 kcal), Fett=2,9g, davon gesättigte Fettsäuren=0,6g, Kohlenhydrate=136,8g, davon Zucker=13,1g, Ballaststoffe=1,1g, Eiweiß=26,4g, Salz=2,1g,	2927,2	699	2,9	0,6	26,4	136,8	13,1	2,1
Mensa Campus Linden	130	28.10.2024	309326	291985	FLEISCH & MEER		801127	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4089,1	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Campus Linden	130	28.10.2024	309326	291985	FLEISCH & MEER		800301	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4089,1	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Garbsen	160	28.10.2024	309325	291982	PASTA & FRIENDS		800874	Hausgemachte Pasta (20A)	Linsenbolognese (n,kt)					homemade pasta (20A)						1,60	4,50	6,40	1,60	4,50	6,40				20, 20A, 99, n, kt	Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!, KlimaTeller	-	Brennwert=2927 kJ (699 kcal), Fett=2,9g, davon gesättigte Fettsäuren=0,6g, Kohlenhydrate=136,8g, davon Zucker=13,1g, Ballaststoffe=1,1g, Eiweiß=26,4g, Salz=2,1g,	2927,2	699	2,9	0,6	26,4	136,8	13,1	2,1
Mensa Garbsen	160	28.10.2024	300561	292002	EVERGREENS		800189	Strohschwein-Currywurst mit Curryketchup (1,2,3,11,s,j)	Pommes frites (3)					cury sausage with curry ketchup (1,2,3,11,s,j)	french fries (3)					2,80	4,80	5,50	2,80	4,80	5,50				1, 2, 3, 11, 15, s, j, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Schweinefleisch / pork, artger. Tierhaltung / species-appropr. husbandry, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=4791 kJ (1144 kcal), Fett=81,9g, davon gesättigte Fettsäuren=20,4g, Kohlenhydrate=75,1g, davon Zucker=25,1g, Eiweiß=25,1g, Salz=5,2g,	4791,1	1144	81,9	20,4	25,1	75,1	25,1	5,2
Mensa Garbsen	160	28.10.2024	309326	291985	FLEISCH & MEER		800224	Allgäuer Käsefrikadelle (20A,22,26,r)	Pfeffersauce (28,31,r,a)	Grüne Bohnen	Kartoffelgratin (k,26,n)			allgäuer "meatball" with cheese (20A,22,26,r)	pepper sauce (28,31,r,a)	green beans	potato gratin (k,26,n)			3,20	6,50	8,10	3,20	6,50	8,10				k, 20, 20A, 22, 26, 28, 31, r, a, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=4089 kJ (977 kcal), Fett=59,7g, davon gesättigte Fettsäuren=32,0g, Kohlenhydrate=67,6g, davon Zucker=16,7g, Eiweiß=40,3g, Salz=7,3g,	4089,2	977	59,7	32,0	40,3	67,6	16,7	7,3
Mensa Garbsen	160	28.10.2024	309583	293402	EVERGREENS		800189	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,2g,	3970,2	948	65,0	9,0	12,9	75,8	24,6	4,2
Mensa Garbsen	160	28.10.2024	309583	293402	EVERGREENS		802845	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,2g,	3970,2	948	65,0	9,0	12,9	75,8	24,6	4,2
